Place,Time,Marking
SENDING ACK(0),77.9,22
SENDING ACK(1),77.92,5
PACKET CHECK(1),77.92,29
SENDING PACKET(0),77.97,264
LOOP(Q13),77.97,2
PACKET CHECK(1),78.04,30
LOOP(Q16),78.04,20
SENDING PACKET(1),78.04,316
SENDING ACK(0),78.12,23
PACKET CHECK(0),78.12,20
SENDING PACKET(0),78.14,265
LOOP(Q11),78.14,28
SENDING ACK(1),78.15,6
PACKET CHECK(1),78.15,29
SENDING PACKET(1),78.17,317
IDLE(1),78.17,7
IDLE(0),78.19,6
IDLE(0),78.2,7
SENDING ACK(1),78.24,7
PACKET CHECK(1),78.24,28
SENDING ACK(1),78.27,8
PACKET CHECK(1),78.27,27
PACKET CHECK(0),78.28,21
LOOP(Q11),78.28,29
SENDING PACKET(0),78.28,264
SENDING PACKET(0),78.33,265
LOOP(Q11),78.33,28
SENDING PACKET(0),78.35,266
LOOP(Q11),78.35,27
PACKET CHECK(1),78.37,28
LOOP(Q16),78.37,21
SENDING PACKET(1),78.37,316
IDLE(1),78.4,8
ACK CHECK(0),78.4,7
SENDING PACKET(1),78.41,317
SENDING PACKET(1),78.41,318
LOOP(Q18),78.41,7
SENDING ACK(1),78.42,9
PACKET CHECK(1),78.42,27
SENDING PACKET(1),78.49,319
SENDING PACKET(1),78.49,320
LOOP(Q18),78.49,6
SENDING PACKET(1),78.51,321
SENDING PACKET(1),78.51,322
LOOP(Q18),78.51,5
PACKET CHECK(0),78.55,22
LOOP(Q11),78.55,28
SENDING PACKET(0),78.55,265
SENDING PACKET(1),78.57,323
IDLE(1),78.57,7
IDLE(1),78.58,8
ACK CHECK(0),78.58,6
SENDING PACKET(0),78.61,266
IDLE(0),78.61,6
PACKET CHECK(0),78.62,23
LOOP(Q11),78.62,29
SENDING PACKET(0),78.62,265
SENDING PACKET(0),78.8,266
LOOP(Q13),78.8,1
ACK CHECK(0),78.81,7
LOOP(Q13),78.81,2
SENDING ACK(0),78.81,22
SENDING ACK(1),78.82,10
PACKET CHECK(1),78.82,26
IDLE(1),78.83,9
ACK CHECK(0),78.83,6
SENDING ACK(1),78.87,11
PACKET CHECK(1),78.87,25
ACK CHECK(1),78.9,117
LOOP(Q18),78.9,6
SENDING ACK(1),78.9,10
ACK CHECK(0),78.95,7
LOOP(Q13),78.95,3
SENDING ACK(0),78.95,21
PACKET CHECK(0),78.99,24
LOOP(Q11),78.99,30
SENDING PACKET(0),78.99,265
SENDING ACK(0),79.21,22
PACKET CHECK(0),79.21,23
SENDING PACKET(1),79.29,324
SENDING PACKET(1),79.29,325
LOOP(Q18),79.29,5
IDLE(0),79.3,7
ACK CHECK(0),79.3,8
LOOP(Q13),79.3,4
SENDING ACK(0),79.3,21
SENDING ACK(0),79.32,22
PACKET CHECK(0),79.32,22
SENDING PACKET(0),79.34,266
LOOP(Q13),79.34,3
SENDING ACK(0),79.38,23
PACKET CHECK(0),79.38,21
SENDING ACK(1),79.43,11
PACKET CHECK(1),79.43,24
PACKET CHECK(1),79.44,25
LOOP(Q16),79.44,22
SENDING PACKET(1),79.44,324
SENDING ACK(1),79.51,12
PACKET CHECK(1),79.51,24
PACKET CHECK(1),79.54,25
LOOP(Q16),79.54,23
SENDING PACKET(1),79.54,323
SENDING ACK(1),79.56,13
PACKET CHECK(1),79.56,24
SENDING PACKET(1),79.57,324
SENDING PACKET(1),79.57,325
LOOP(Q18),79.57,4
ACK CHECK(1),79.58,118
LOOP(Q18),79.58,5
SENDING ACK(1),79.58,12
PACKET CHECK(0),79.62,22
LOOP(Q11),79.62,31
SENDING PACKET(0),79.62,265
SENDING ACK(0),79.65,24
PACKET CHECK(0),79.65,21
PACKET CHECK(1),79.67,25
LOOP(Q16),79.67,24
SENDING PACKET(1),79.67,324
IDLE(0),79.73,8
IDLE(0),79.79,9
SENDING PACKET(0),79.82,266
IDLE(0),79.82,8
SENDING PACKET(0),79.95,267
LOOP(Q11),79.95,30
PACKET CHECK(1),80.0,26
LOOP(Q16),80.0,25
SENDING PACKET(1),80.0,323
ACK CHECK(1),80.04,119
LOOP(Q18),80.04,6
SENDING ACK(1),80.04,11
SENDING PACKET(1),80.05,324
IDLE(1),80.05,8
SENDING ACK(0),80.15,25
PACKET CHECK(0),80.15,20
SENDING ACK(1),80.16,12
PACKET CHECK(1),80.16,25
ACK CHECK(0),80.17,9
LOOP(Q13),80.17,4
SENDING ACK(0),80.17,24
SENDING ACK(0),80.18,25
PACKET CHECK(0),80.18,19
SENDING PACKET(0),80.19,268
LOOP(Q11),80.19,29
SENDING PACKET(0),80.34,269
LOOP(Q11),80.34,28
ACK CHECK(1),80.42,120
LOOP(Q18),80.42,7
SENDING ACK(1),80.42,11
SENDING PACKET(0),80.44,270
IDLE(0),80.44,7
SENDING PACKET(1),80.49,325
LOOP(Q16),80.49,24
SENDING PACKET(0),80.5,271
LOOP(Q11),80.5,27
SENDING PACKET(1),80.59,326
SENDING PACKET(1),80.59,327
LOOP(Q18),80.59,6
PACKET CHECK(1),80.59,26
LOOP(Q16),80.59,25
SENDING PACKET(1),80.59,326
PACKET CHECK(0),80.59,20
LOOP(Q11),80.59,28
SENDING PACKET(0),80.59,270
SENDING PACKET(1),80.65,327
SENDING PACKET(1),80.65,328
LOOP(Q18),80.65,5
IDLE(0),80.65,8
PACKET CHECK(0),80.66,21
LOOP(Q11),80.66,29
SENDING PACKET(0),80.66,269
SENDING ACK(0),80.68,26
PACKET CHECK(0),80.68,20
SENDING ACK(1),80.69,12
PACKET CHECK(1),80.69,25
SENDING PACKET(0),80.69,270
LOOP(Q11),80.69,28
SENDING ACK(0),80.77,27
PACKET CHECK(0),80.77,19
IDLE(0),80.82,9
SENDING PACKET(0),80.86,271
LOOP(Q11),80.86,27
PACKET CHECK(1),80.86,26
LOOP(Q16),80.86,26
SENDING PACKET(1),80.86,327
ACK CHECK(0),80.87,10
LOOP(Q13),80.87,5
SENDING ACK(0),80.87,26
IDLE(1),80.88,9
ACK CHECK(0),80.88,9
SENDING ACK(1),80.88,13
PACKET CHECK(1),80.88,25
SENDING PACKET(0),80.89,272
LOOP(Q13),80.89,4
ACK CHECK(0),80.89,10
LOOP(Q13),80.89,5
SENDING ACK(0),80.89,25
SENDING PACKET(1),80.89,328
IDLE(1),80.89,8
IDLE(1),80.91,9
ACK CHECK(0),80.91,9
IDLE(0),80.97,10
PACKET CHECK(1),80.99,26
LOOP(Q16),80.99,27
SENDING PACKET(1),80.99,327
SENDING PACKET(0),81.0,273
LOOP(Q13),81.0,4
PACKET CHECK(0),81.06,20
LOOP(Q11),81.06,28
SENDING PACKET(0),81.06,272
IDLE(0),81.07,11
ACK CHECK(0),81.09,10
LOOP(Q13),81.09,5
SENDING ACK(0),81.09,24
SENDING PACKET(0),81.12,273
IDLE(0),81.12,10
SENDING PACKET(0),81.12,274
LOOP(Q11),81.12,27
ACK CHECK(1),81.12,121
LOOP(Q18),81.12,6
SENDING ACK(1),81.12,12
IDLE(1),81.25,10
ACK CHECK(0),81.25,9
SENDING PACKET(0),81.32,275
LOOP(Q13),81.32,4
PACKET CHECK(1),81.34,27
LOOP(Q16),81.34,28
SENDING PACKET(1),81.34,326
SENDING PACKET(1),81.36,327
SENDING PACKET(1),81.36,328
LOOP(Q18),81.36,5
PACKET CHECK(1),81.4,28
LOOP(Q16),81.4,29
SENDING PACKET(1),81.4,327
ACK CHECK(0),81.47,10
LOOP(Q13),81.47,5
SENDING ACK(0),81.47,23
SENDING PACKET(0),81.5,276
LOOP(Q11),81.5,26
ACK CHECK(1),81.64,122
LOOP(Q18),81.64,6
SENDING ACK(1),81.64,11
SENDING ACK(0),81.64,24
PACKET CHECK(0),81.64,19
SENDING PACKET(0),81.69,277
IDLE(0),81.69,9
IDLE(0),81.7,10
SENDING PACKET(1),81.74,328
LOOP(Q16),81.74,28
PACKET CHECK(1),81.75,29
LOOP(Q16),81.75,29
SENDING PACKET(1),81.75,327
IDLE(0),81.81,11
ACK CHECK(1),81.83,123
LOOP(Q18),81.83,7
SENDING ACK(1),81.83,10
SENDING ACK(0),81.87,25
PACKET CHECK(0),81.87,18
ACK CHECK(0),81.9,11
LOOP(Q13),81.9,6
SENDING ACK(0),81.9,24
IDLE(0),81.91,12
IDLE(0),81.94,13
SENDING PACKET(1),81.95,328
IDLE(1),81.95,9
SENDING PACKET(0),81.97,278
IDLE(0),81.97,12
SENDING PACKET(0),81.98,279
LOOP(Q11),81.98,25
SENDING ACK(0),82.02,25
PACKET CHECK(0),82.02,17
ACK CHECK(1),82.03,124
LOOP(Q18),82.03,8
SENDING ACK(1),82.03,9
ACK CHECK(1),82.06,125
LOOP(Q18),82.06,9
SENDING ACK(1),82.06,8
ACK CHECK(0),82.09,12
LOOP(Q13),82.09,7
SENDING ACK(0),82.09,24
ACK CHECK(0),82.17,13
LOOP(Q13),82.17,8
SENDING ACK(0),82.17,23
SENDING PACKET(1),82.21,329
LOOP(Q16),82.21,28
SENDING PACKET(0),82.25,280
IDLE(0),82.25,11
SENDING PACKET(1),82.27,330
IDLE(1),82.27,8
SENDING ACK(0),82.28,24
PACKET CHECK(0),82.28,16
SENDING ACK(0),82.31,25
PACKET CHECK(0),82.31,15
SENDING PACKET(0),82.32,281
LOOP(Q13),82.32,7
SENDING PACKET(0),82.35,282
LOOP(Q13),82.35,6
SENDING ACK(0),82.36,26
PACKET CHECK(0),82.36,14
SENDING PACKET(0),82.38,283
LOOP(Q13),82.38,5
SENDING ACK(0),82.41,27
PACKET CHECK(0),82.41,13
PACKET CHECK(0),82.43,14
LOOP(Q11),82.43,26
SENDING PACKET(0),82.43,282
SENDING PACKET(1),82.5,331
SENDING PACKET(1),82.5,332
LOOP(Q18),82.5,8
SENDING ACK(1),82.6,9
PACKET CHECK(1),82.6,28
SENDING ACK(1),82.62,10
PACKET CHECK(1),82.62,27
SENDING PACKET(1),82.65,333
IDLE(1),82.65,7
SENDING PACKET(0),82.68,283
LOOP(Q11),82.68,25
SENDING PACKET(0),82.69,284
LOOP(Q11),82.69,24
SENDING PACKET(0),82.86,285
LOOP(Q13),82.86,4
SENDING PACKET(1),82.91,334
LOOP(Q16),82.91,27
SENDING PACKET(1),82.93,335
LOOP(Q16),82.93,26
SENDING PACKET(1),82.94,336
SENDING PACKET(1),82.94,337
LOOP(Q18),82.94,7
SENDING ACK(1),82.99,11
PACKET CHECK(1),82.99,26
IDLE(1),83.0,8
ACK CHECK(0),83.0,12
SENDING PACKET(0),83.06,286
IDLE(0),83.06,10
PACKET CHECK(1),83.1,27
LOOP(Q16),83.1,27
SENDING PACKET(1),83.1,336
PACKET CHECK(0),83.12,15
LOOP(Q11),83.12,25
SENDING PACKET(0),83.12,285
SENDING PACKET(0),83.14,286
LOOP(Q11),83.14,24
SENDING PACKET(0),83.14,287
IDLE(0),83.14,9
IDLE(1),83.15,9
ACK CHECK(0),83.15,11
ACK CHECK(0),83.17,12
LOOP(Q13),83.17,5
SENDING ACK(0),83.17,26
SENDING ACK(0),83.19,27
PACKET CHECK(0),83.19,14
ACK CHECK(0),83.24,13
LOOP(Q13),83.24,6
SENDING ACK(0),83.24,26
ACK CHECK(1),83.25,126
LOOP(Q18),83.25,8
SENDING ACK(1),83.25,10
SENDING ACK(0),83.37,27
PACKET CHECK(0),83.37,13
SENDING ACK(1),83.42,11
PACKET CHECK(1),83.42,26
SENDING PACKET(1),83.46,337
IDLE(1),83.46,8
SENDING ACK(1),83.52,12
PACKET CHECK(1),83.52,25
SENDING PACKET(1),83.52,338
LOOP(Q16),83.52,26
ACK CHECK(0),83.55,14
LOOP(Q13),83.55,7
SENDING ACK(0),83.55,26
SENDING PACKET(1),83.59,339
LOOP(Q16),83.59,25
SENDING ACK(1),83.63,13
PACKET CHECK(1),83.63,24
IDLE(0),83.71,10
PACKET CHECK(1),83.71,25
LOOP(Q16),83.71,26
SENDING PACKET(1),83.71,338
ACK CHECK(1),83.72,127
LOOP(Q18),83.72,9
SENDING ACK(1),83.72,12
ACK CHECK(1),83.74,128
LOOP(Q18),83.74,10
SENDING ACK(1),83.74,11
PACKET CHECK(0),83.78,14
LOOP(Q11),83.78,25
SENDING PACKET(0),83.78,286
SENDING PACKET(0),83.8,287
LOOP(Q11),83.8,24
PACKET CHECK(0),83.92,15
LOOP(Q11),83.92,25
SENDING PACKET(0),83.92,286
ACK CHECK(1),83.94,129
LOOP(Q18),83.94,11
SENDING ACK(1),83.94,10
SENDING ACK(1),83.97,11
PACKET CHECK(1),83.97,24
SENDING PACKET(1),84.03,339
IDLE(1),84.03,7
SENDING ACK(1),84.06,12
PACKET CHECK(1),84.06,23
PACKET CHECK(1),84.13,24
LOOP(Q16),84.13,27
SENDING PACKET(1),84.13,338
SENDING PACKET(1),84.15,339
IDLE(1),84.15,6
SENDING PACKET(0),84.18,287
LOOP(Q11),84.18,24
SENDING PACKET(1),84.25,340
LOOP(Q16),84.25,26
SENDING PACKET(0),84.29,288
LOOP(Q13),84.29,6
SENDING PACKET(0),84.29,289
IDLE(0),84.29,9
SENDING PACKET(1),84.34,341
SENDING PACKET(1),84.34,342
LOOP(Q18),84.34,10
SENDING ACK(0),84.44,27
PACKET CHECK(0),84.44,14
SENDING ACK(0),84.48,28
PACKET CHECK(0),84.48,13
SENDING PACKET(1),84.52,343
IDLE(1),84.52,5
IDLE(1),84.64,6
ACK CHECK(0),84.64,13
SENDING PACKET(0),84.68,290
LOOP(Q13),84.68,5
ACK CHECK(1),84.73,130
LOOP(Q18),84.73,11
SENDING ACK(1),84.73,11
ACK CHECK(0),84.75,14
LOOP(Q13),84.75,6
SENDING ACK(0),84.75,27
SENDING PACKET(0),84.79,291
LOOP(Q13),84.79,5
IDLE(1),84.83,7
ACK CHECK(0),84.83,13
SENDING PACKET(0),84.85,292
LOOP(Q13),84.85,4
SENDING PACKET(1),84.96,344
SENDING PACKET(1),84.96,345
LOOP(Q18),84.96,10
SENDING ACK(0),84.98,28
PACKET CHECK(0),84.98,12
SENDING ACK(1),84.99,12
PACKET CHECK(1),84.99,23
SENDING PACKET(1),85.01,346
IDLE(1),85.01,6
PACKET CHECK(1),85.04,24
LOOP(Q16),85.04,27
SENDING PACKET(1),85.04,345
SENDING PACKET(1),85.12,346
LOOP(Q16),85.12,26
SENDING ACK(0),85.16,29
PACKET CHECK(0),85.16,11
PACKET CHECK(1),85.16,25
LOOP(Q16),85.16,27
SENDING PACKET(1),85.16,345
SENDING PACKET(1),85.17,346
SENDING PACKET(1),85.17,347
LOOP(Q18),85.17,9
PACKET CHECK(1),85.2,26
LOOP(Q16),85.2,28
SENDING PACKET(1),85.2,346
ACK CHECK(1),85.22,131
LOOP(Q18),85.22,10
SENDING ACK(1),85.22,11
SENDING PACKET(0),85.28,293
LOOP(Q11),85.28,23
SENDING PACKET(0),85.4,294
IDLE(0),85.4,8
SENDING PACKET(0),85.41,295
LOOP(Q13),85.41,3
SENDING PACKET(1),85.42,347
IDLE(1),85.42,5
SENDING PACKET(1),85.51,348
SENDING PACKET(1),85.51,349
LOOP(Q18),85.51,9
ACK CHECK(0),85.61,14
LOOP(Q13),85.61,4
SENDING ACK(0),85.61,28
SENDING PACKET(0),85.62,296
IDLE(0),85.62,7
IDLE(1),85.64,6
ACK CHECK(0),85.64,13
IDLE(0),85.65,8
IDLE(1),85.67,7
ACK CHECK(0),85.67,12
PACKET CHECK(1),85.7,27
LOOP(Q16),85.7,29
SENDING PACKET(1),85.7,348
PACKET CHECK(0),85.75,12
LOOP(Q11),85.75,24
SENDING PACKET(0),85.75,295
SENDING ACK(0),85.76,29
PACKET CHECK(0),85.76,11
ACK CHECK(1),85.79,132
LOOP(Q18),85.79,10
SENDING ACK(1),85.79,10
ACK CHECK(0),85.83,13
LOOP(Q13),85.83,5
SENDING ACK(0),85.83,28
SENDING PACKET(0),85.84,296
LOOP(Q13),85.84,4
PACKET CHECK(1),85.88,28
LOOP(Q16),85.88,30
SENDING PACKET(1),85.88,347
IDLE(0),85.91,9
SENDING PACKET(0),85.91,297
LOOP(Q13),85.91,3
SENDING PACKET(0),85.92,298
LOOP(Q11),85.92,23
SENDING PACKET(0),85.96,299
LOOP(Q13),85.96,2
IDLE(1),85.97,8
ACK CHECK(0),85.97,12
ACK CHECK(0),86.09,13
LOOP(Q13),86.09,3
SENDING ACK(0),86.09,27
SENDING PACKET(0),86.12,300
LOOP(Q13),86.12,2
SENDING PACKET(1),86.19,348
IDLE(1),86.19,7
SENDING PACKET(0),86.21,301
LOOP(Q13),86.21,1
SENDING PACKET(0),86.25,302
LOOP(Q13),86.25,0
ACK CHECK(1),86.27,133
LOOP(Q18),86.27,11
SENDING ACK(1),86.27,9
ACK CHECK(1),86.3,134
LOOP(Q18),86.3,12
SENDING ACK(1),86.3,8
SENDING PACKET(1),86.3,349
SENDING PACKET(1),86.3,350
LOOP(Q18),86.3,11
SENDING PACKET(0),86.34,303
LOOP(Q11),86.34,22
PACKET CHECK(1),86.35,29
LOOP(Q16),86.35,31
SENDING PACKET(1),86.35,349
SENDING PACKET(0),86.4,304
LOOP(Q11),86.4,21
SENDING ACK(1),86.41,9
PACKET CHECK(1),86.41,28
SENDING ACK(0),86.45,28
PACKET CHECK(0),86.45,10
SENDING PACKET(1),86.48,350
SENDING PACKET(1),86.48,351
LOOP(Q18),86.48,10
IDLE(1),86.5,8
ACK CHECK(0),86.5,12
IDLE(1),86.53,9
ACK CHECK(0),86.53,11
SENDING PACKET(1),86.53,352
SENDING PACKET(1),86.53,353
LOOP(Q18),86.53,9
ACK CHECK(1),86.56,135
LOOP(Q18),86.56,10
SENDING ACK(1),86.56,8
SENDING ACK(0),86.59,29
PACKET CHECK(0),86.59,9
SENDING ACK(0),86.63,30
PACKET CHECK(0),86.63,8
IDLE(1),86.64,10
ACK CHECK(0),86.64,10
SENDING ACK(1),86.66,9
PACKET CHECK(1),86.66,27
SENDING PACKET(0),86.67,305
LOOP(Q11),86.67,20
SENDING PACKET(0),86.67,306
LOOP(Q11),86.67,19
IDLE(1),86.75,11
ACK CHECK(0),86.75,9
SENDING PACKET(0),86.78,307
LOOP(Q11),86.78,18
SENDING ACK(0),86.83,31
PACKET CHECK(0),86.83,7
IDLE(0),86.91,10
SENDING ACK(0),86.96,32
PACKET CHECK(0),86.96,6
SENDING PACKET(1),86.99,354
IDLE(1),86.99,10
IDLE(0),87.06,11
SENDING PACKET(1),87.08,355
IDLE(1),87.08,9
IDLE(1),87.11,10
ACK CHECK(0),87.11,8
SENDING PACKET(0),87.2,308
IDLE(0),87.2,10
SENDING ACK(0),87.22,33
PACKET CHECK(0),87.22,5
SENDING PACKET(1),87.24,356
IDLE(1),87.24,9
SENDING PACKET(0),87.29,309
LOOP(Q11),87.29,17
ACK CHECK(1),87.3,136
LOOP(Q18),87.3,11
SENDING ACK(1),87.3,8
SENDING PACKET(1),87.34,357
IDLE(1),87.34,8
IDLE(1),87.34,9
ACK CHECK(0),87.34,7
IDLE(1),87.35,10
ACK CHECK(0),87.35,6
SENDING PACKET(0),87.42,310
IDLE(0),87.42,9
SENDING PACKET(1),87.44,358
LOOP(Q16),87.44,30
SENDING ACK(1),87.45,9
PACKET CHECK(1),87.45,26
SENDING PACKET(1),87.48,359
IDLE(1),87.48,9
PACKET CHECK(1),87.51,27
LOOP(Q16),87.51,31
SENDING PACKET(1),87.51,358
SENDING PACKET(0),87.57,311
LOOP(Q11),87.57,16
ACK CHECK(0),87.64,7
LOOP(Q13),87.64,1
SENDING ACK(0),87.64,32
SENDING PACKET(1),87.66,359
LOOP(Q16),87.66,30
SENDING PACKET(1),87.68,360
LOOP(Q16),87.68,29
SENDING PACKET(0),87.69,312
LOOP(Q11),87.69,15
IDLE(0),87.7,10
IDLE(0),87.79,11
PACKET CHECK(0),87.82,6
LOOP(Q11),87.82,16
SENDING PACKET(0),87.82,311
IDLE(0),87.83,12
ACK CHECK(1),87.85,137
LOOP(Q18),87.85,12
SENDING ACK(1),87.85,8
SENDING PACKET(0),87.85,312
LOOP(Q13),87.85,0
ACK CHECK(1),87.87,138
LOOP(Q18),87.87,13
SENDING ACK(1),87.87,7
PACKET CHECK(0),87.88,7
LOOP(Q11),87.88,17
SENDING PACKET(0),87.88,311
PACKET CHECK(0),87.91,8
LOOP(Q11),87.91,18
SENDING PACKET(0),87.91,310
SENDING ACK(1),87.93,8
PACKET CHECK(1),87.93,26
SENDING PACKET(1),87.93,361
SENDING PACKET(1),87.93,362
LOOP(Q18),87.93,12
SENDING PACKET(0),87.97,311
IDLE(0),87.97,11
SENDING ACK(0),88.03,33
PACKET CHECK(0),88.03,7
SENDING PACKET(0),88.06,312
LOOP(Q11),88.06,17
PACKET CHECK(0),88.17,8
LOOP(Q11),88.17,18
SENDING PACKET(0),88.17,311
SENDING ACK(0),88.21,34
PACKET CHECK(0),88.21,7
SENDING ACK(1),88.21,9
PACKET CHECK(1),88.21,25
ACK CHECK(1),88.22,139
LOOP(Q18),88.22,13
SENDING ACK(1),88.22,8
SENDING PACKET(1),88.24,363
SENDING PACKET(1),88.24,364
LOOP(Q18),88.24,12
SENDING ACK(1),88.24,9
PACKET CHECK(1),88.24,24
IDLE(0),88.26,12
IDLE(0),88.35,13
PACKET CHECK(0),88.46,8
LOOP(Q11),88.46,19
SENDING PACKET(0),88.46,310
SENDING PACKET(0),88.46,311
IDLE(0),88.46,12
SENDING PACKET(0),88.58,312
LOOP(Q11),88.58,18
PACKET CHECK(1),88.62,25
LOOP(Q16),88.62,30
SENDING PACKET(1),88.62,363
ACK CHECK(0),88.64,8
LOOP(Q13),88.64,1
SENDING ACK(0),88.64,33
SENDING PACKET(1),88.66,364
IDLE(1),88.66,8
IDLE(0),88.7,13
SENDING PACKET(0),88.71,313
LOOP(Q13),88.71,0
SENDING PACKET(1),88.76,365
IDLE(1),88.76,7
SENDING PACKET(1),88.77,366
SENDING PACKET(1),88.77,367
LOOP(Q18),88.77,11
IDLE(0),88.82,14
SENDING PACKET(1),88.98,368
SENDING PACKET(1),88.98,369
LOOP(Q18),88.98,10
PACKET CHECK(0),89.09,9
LOOP(Q11),89.09,19
SENDING PACKET(0),89.09,312
SENDING PACKET(0),89.13,313
LOOP(Q11),89.13,18
SENDING PACKET(1),89.16,370
IDLE(1),89.16,6
ACK CHECK(0),89.2,9
LOOP(Q13),89.2,1
SENDING ACK(0),89.2,32
SENDING PACKET(1),89.2,371
SENDING PACKET(1),89.2,372
LOOP(Q18),89.2,9
PACKET CHECK(0),89.21,10
LOOP(Q11),89.21,19
SENDING PACKET(0),89.21,312
ACK CHECK(1),89.22,140
LOOP(Q18),89.22,10
SENDING ACK(1),89.22,8
SENDING ACK(0),89.28,33
PACKET CHECK(0),89.28,9
SENDING PACKET(1),89.34,373
SENDING PACKET(1),89.34,374
LOOP(Q18),89.34,9
SENDING ACK(1),89.36,9
PACKET CHECK(1),89.36,24
IDLE(0),89.37,15
IDLE(0),89.38,16
ACK CHECK(0),89.44,10
LOOP(Q13),89.44,2
SENDING ACK(0),89.44,32
SENDING ACK(0),89.58,33
PACKET CHECK(0),89.58,8
SENDING PACKET(0),89.58,313
LOOP(Q11),89.58,18
SENDING PACKET(0),89.59,314
LOOP(Q11),89.59,17
PACKET CHECK(1),89.59,25
LOOP(Q16),89.59,31
SENDING PACKET(1),89.59,373
ACK CHECK(0),89.6,11
LOOP(Q13),89.6,3
SENDING ACK(0),89.6,32
SENDING PACKET(1),89.62,374
SENDING PACKET(1),89.62,375
LOOP(Q18),89.62,8
SENDING PACKET(1),89.7,376
IDLE(1),89.7,5
SENDING PACKET(0),89.72,315
IDLE(0),89.72,15
ACK CHECK(0),89.75,12
LOOP(Q13),89.75,4
SENDING ACK(0),89.75,31
SENDING PACKET(0),89.77,316
LOOP(Q13),89.77,3
ACK CHECK(1),89.79,141
LOOP(Q18),89.79,9
SENDING ACK(1),89.79,8
IDLE(0),89.79,16
IDLE(1),89.82,6
ACK CHECK(0),89.82,11
SENDING PACKET(1),89.83,377
LOOP(Q16),89.83,30
SENDING PACKET(0),89.85,317
IDLE(0),89.85,15
ACK CHECK(0),89.85,12
LOOP(Q13),89.85,4
SENDING ACK(0),89.85,30
ACK CHECK(0),89.86,13
LOOP(Q13),89.86,5
SENDING ACK(0),89.86,29
SENDING PACKET(1),89.87,378
LOOP(Q16),89.87,29
ACK CHECK(1),89.9,142
LOOP(Q18),89.9,10
SENDING ACK(1),89.9,7
SENDING PACKET(0),89.92,318
LOOP(Q11),89.92,16
PACKET CHECK(0),89.92,9
LOOP(Q11),89.92,17
SENDING PACKET(0),89.92,317
SENDING PACKET(0),89.92,318
IDLE(0),89.92,14
SENDING ACK(0),90.03,30
PACKET CHECK(0),90.03,8
SENDING PACKET(0),90.03,319
IDLE(0),90.03,13
SENDING PACKET(1),90.03,379
IDLE(1),90.03,5
IDLE(0),90.11,14
SENDING ACK(1),90.13,8
PACKET CHECK(1),90.13,24
SENDING PACKET(0),90.16,320
LOOP(Q13),90.16,4
PACKET CHECK(0),90.22,9
LOOP(Q11),90.22,18
SENDING PACKET(0),90.22,319
SENDING PACKET(1),90.23,380
SENDING PACKET(1),90.23,381
LOOP(Q18),90.23,9
SENDING PACKET(0),90.23,320
LOOP(Q11),90.23,17
SENDING PACKET(0),90.25,321
LOOP(Q13),90.25,3
SENDING PACKET(0),90.26,322
LOOP(Q11),90.26,16
ACK CHECK(0),90.27,14
LOOP(Q13),90.27,4
SENDING ACK(0),90.27,29
ACK CHECK(1),90.28,143
LOOP(Q18),90.28,10
SENDING ACK(1),90.28,7
SENDING PACKET(1),90.28,382
SENDING PACKET(1),90.28,383
LOOP(Q18),90.28,9
ACK CHECK(0),90.32,15
LOOP(Q13),90.32,5
SENDING ACK(0),90.32,28
SENDING ACK(0),90.36,29
PACKET CHECK(0),90.36,8
SENDING PACKET(0),90.39,323
LOOP(Q13),90.39,4
ACK CHECK(0),90.39,16
LOOP(Q13),90.39,5
SENDING ACK(0),90.39,28
ACK CHECK(0),90.46,17
LOOP(Q13),90.46,6
SENDING ACK(0),90.46,27
SENDING ACK(1),90.51,8
PACKET CHECK(1),90.51,23
PACKET CHECK(1),90.53,24
LOOP(Q16),90.53,30
SENDING PACKET(1),90.53,382
ACK CHECK(1),90.54,144
LOOP(Q18),90.54,10
SENDING ACK(1),90.54,7
SENDING ACK(1),90.61,8
PACKET CHECK(1),90.61,23
SENDING PACKET(0),90.63,324
LOOP(Q11),90.63,15
SENDING PACKET(0),90.64,325
IDLE(0),90.64,13
SENDING PACKET(1),90.65,383
LOOP(Q16),90.65,29
SENDING PACKET(0),90.66,326
LOOP(Q11),90.66,14
SENDING ACK(0),90.67,28
PACKET CHECK(0),90.67,7
PACKET CHECK(0),90.7,8
LOOP(Q11),90.7,15
SENDING PACKET(0),90.7,325
SENDING ACK(0),90.72,29
PACKET CHECK(0),90.72,7
SENDING PACKET(0),90.72,326
LOOP(Q13),90.72,5
PACKET CHECK(0),90.78,8
LOOP(Q11),90.78,16
SENDING PACKET(0),90.78,325
ACK CHECK(1),90.91,145
LOOP(Q18),90.91,11
SENDING ACK(1),90.91,7
ACK CHECK(0),90.91,18
LOOP(Q13),90.91,6
SENDING ACK(0),90.91,28
SENDING PACKET(1),90.94,384
LOOP(Q16),90.94,28
SENDING PACKET(0),90.94,326
LOOP(Q11),90.94,15
ACK CHECK(0),90.95,19
LOOP(Q13),90.95,7
SENDING ACK(0),90.95,27
SENDING PACKET(1),90.95,385
SENDING PACKET(1),90.95,386
LOOP(Q18),90.95,10
SENDING PACKET(0),91.03,327
LOOP(Q11),91.03,14
SENDING ACK(1),91.04,8
PACKET CHECK(1),91.04,22
SENDING ACK(1),91.05,9
PACKET CHECK(1),91.05,21
SENDING PACKET(1),91.17,387
SENDING PACKET(1),91.17,388
